"DF.L1.C1","label"
-0.0301762636846694,"1"
-0.212535529562991,"1"
-0.497304531193133,"1"
-0.410238615996018,"1"
-0.390018672024278,"1"
-0.356759914532474,"1"
-0.431763947726919,"1"
-0.343611071720554,"1"
-0.391763354397821,"1"
-0.999999866981367,"3"
-0.349905544974018,"1"
-0.341929954400156,"1"
-0.338424858498563,"1"
-0.359403270403677,"1"
-0.414260138942493,"1"
-0.446856267342725,"1"
-0.4233304466994,"1"
-0.434088434967443,"1"
-0.395143499932761,"1"
-0.351637263567521,"1"
-0.34697163021286,"1"
-0.39422827953363,"1"
-0.359539841447203,"1"
-0.327313628026905,"1"
-0.417774105428314,"1"
-0.428679492532927,"1"
-0.462342778174383,"1"
-0.249329769448225,"1"
-0.310278933883734,"1"
-0.1171688855407,"1"
-0.999996635622695,"3"
-0.321519744167113,"1"
-0.19321924863659,"1"
-0.229587780156829,"1"
-0.24523501258191,"1"
-0.219333531314325,"1"
-0.118288890185617,"1"
-0.290407470931486,"1"
-0.0178658947236747,"1"
-0.24645881056766,"1"
-0.196679778516648,"1"
-0.377667066432503,"1"
-0.999999918126664,"3"
-0.356834197167537,"1"
-0.368935745565803,"1"
-0.999999708098093,"3"
-0.999514812690173,"3"
-0.434117558305142,"1"
-0.427624387578592,"1"
-0.310351305137473,"1"
-0.341024633534624,"1"
-0.315333932150253,"1"
-0.352628551524705,"1"
-0.323444602986934,"1"
-0.370973184857401,"1"
-0.41536835359988,"1"
-0.409117617976345,"1"
-0.289413639856739,"1"
-0.403521833929888,"1"
-0.131034725664384,"1"
-0.337655606905275,"1"
-0.265469570042525,"1"
-0.308409263572161,"1"
-0.349743662042617,"1"
-0.355609910549131,"1"
-0.289217910734238,"1"
-0.99969235346076,"3"
-0.0240005256056925,"1"
-0.154043070626553,"1"
-0.193365698321444,"1"
-0.176517963861722,"1"
-0.177695342213081,"1"
-0.308172395218939,"1"
-0.127124214599803,"1"
-0.999990376733876,"3"
-0.15673166234706,"1"
-0.184296462161666,"1"
-0.219255364590643,"1"
-0.246976009460198,"1"
-0.19754591610771,"1"
-0.289273589403149,"1"
-0.0815949499664865,"1"
-0.897791868112096,"3"
-0.396804617286409,"1"
-0.331605680828648,"1"
-0.997982722419004,"3"
-0.436514079784421,"1"
-0.445407048243569,"1"
-0.383349377539669,"1"
-0.387332127710345,"1"
-0.302962221410653,"1"
-0.32557878478497,"1"
-0.999939941139582,"3"
-0.613798524024586,"1"
-0.682970275637342,"1"
-0.620428975821402,"1"
-0.610498972465417,"1"
-0.297695932840953,"1"
-0.651828250381714,"1"
-0.562373727348622,"1"
-0.499161178632588,"1"
-0.557397520909159,"1"
-0.582344802558589,"1"
-0.312506341177861,"1"
-0.41005622252244,"1"
-0.358864792984396,"1"
-0.348092221646978,"1"
-0.27143912897545,"1"
-0.999980138517223,"3"
-0.271174357065691,"1"
-0.199911462111922,"1"
-0.330836712023858,"1"
-0.275208918739971,"1"
-0.286216503469579,"1"
-0.561844940406314,"1"
-0.467255747768865,"1"
-0.535087928603594,"1"
-0.398991409975942,"1"
-0.99983133544083,"3"
-0.591254686465944,"1"
-0.633282382602819,"1"
-0.559606784804831,"1"
-0.652503310763207,"1"
-0.637536916915235,"1"
-0.608744790189748,"1"
-0.999999989940084,"3"
-0.610368623900338,"1"
-0.622161192252992,"1"
-0.557324735011434,"1"
-0.61316467587751,"1"
-0.999314811471762,"3"
-0.279071119024547,"1"
-0.324529649693099,"1"
-0.294278951446272,"1"
-0.25806146641234,"1"
-0.323697126361656,"1"
-0.336215383937549,"1"
-0.342365504707297,"1"
-0.0662592556650701,"1"
-0.355876525834766,"1"
-0.310274995635641,"1"
-0.343991686364443,"1"
-0.350986647792522,"1"
-0.994920807299768,"3"
-0.240635158056163,"1"
-0.744457529949784,"1"
-0.750778891506783,"1"
-0.60158982157362,"1"
-0.380505473890284,"1"
-0.690551232635834,"1"
-0.615621914148956,"1"
-0.703662711115526,"1"
-0.623548835158618,"1"
-0.636359950429241,"1"
-0.713415680643767,"1"
-0.613614683206952,"1"
-0.643465362700099,"1"
-0.627331284076192,"1"
-0.633563167132063,"1"
-0.676009999595637,"1"
-0.999994832088401,"3"
-0.704129286507142,"1"
-0.696673820786438,"1"
-0.637065502952914,"1"
-0.685328513203043,"1"
-0.349650041435342,"1"
-0.492870834271328,"1"
-0.473494129856484,"1"
-0.453897231797363,"1"
-0.478491868129119,"1"
-0.487390613376983,"1"
-0.452139277506552,"1"
-0.416521645001898,"1"
-0.400270318337217,"1"
-0.334853701739414,"1"
-0.310808084448411,"1"
-0.322688033929918,"1"
-0.322878033994957,"1"
-0.331714752452017,"1"
-0.260086879437255,"1"
-0.278981241938226,"1"
-0.290596621036993,"1"
-0.274464064518776,"1"
-0.285681670792527,"1"
-0.34902767907755,"1"
-0.188343485243272,"1"
-0.27776512890204,"1"
-0.220622580623192,"1"
-0.335813634997701,"1"
-0.999990278365192,"3"
-0.294424426676106,"1"
-0.308638377913614,"1"
-0.343063266464404,"1"
-0.24468721852243,"1"
-0.209146838451543,"1"
-0.277245819260873,"1"
-0.211118176132198,"1"
-0.390139887633783,"1"
-0.41561137636829,"1"
-0.435943648993903,"1"
-0.453473206927418,"1"
-0.350164463479856,"1"
-0.379553069651298,"1"
-0.484235081269385,"1"
-0.378762781204776,"1"
-0.346188365958404,"1"
-0.322786854885738,"1"
-0.326679992656037,"1"
-0.359273529074813,"1"
-0.268863270507991,"1"
-0.246730027151765,"1"
-0.381070051712046,"1"
-0.377165080735643,"1"
-0.276867552181345,"1"
-0.234805135418001,"1"
-0.333253356502869,"1"
-0.99999928252545,"3"
-0.347731494721589,"1"
-0.999967945926084,"3"
-0.341496421039145,"1"
-0.372785860394318,"1"
-0.353270455444199,"1"
-0.390394452894845,"1"
-0.389440409909492,"1"
-0.3761081887914,"1"
-0.359873892084566,"1"
-0.0903925638245158,"1"
-0.999999339943589,"3"
-0.26862165853476,"1"
-0.298601128043859,"1"
-0.99999989802887,"3"
-0.195495563057609,"1"
-0.239494631014916,"1"
-0.330163832947472,"1"
-0.344330877434517,"1"
-0.273341293231156,"1"
-0.247667259956128,"1"
-0.261954424858347,"1"
-0.270793870750192,"1"
-0.227385152113921,"1"
-0.323399030078611,"1"
-0.383980709992354,"1"
-0.262201566293714,"1"
-0.29686062208193,"1"
-0.291256549425826,"1"
-0.211305333786186,"1"
-0.750611405175929,"1"
-0.999954988400041,"3"
-0.700559374711528,"1"
-0.67071297948416,"1"
-0.655209698852178,"1"
-0.663406224955215,"1"
-0.659068626683674,"1"
-0.666299470437314,"1"
-0.757536805174744,"1"
-0.999993501958335,"3"
-0.173620459630186,"1"
-0.0892433510472164,"1"
-0.0911957698100618,"1"
-0.117458227513267,"1"
-0.102248281232472,"1"
-0.105952318765521,"1"
-0.127188349890961,"1"
-0.102873996537807,"1"
-0.124308326165605,"1"
-0.119568805013023,"1"
-0.371759495431884,"1"
-0.295484290000526,"1"
-0.280774323094922,"1"
-0.346499091863342,"1"
-0.303582450393908,"1"
-0.322946031009123,"1"
-0.302017618550731,"1"
-0.300349286194764,"1"
-0.312430915131489,"1"
-0.426460447504159,"1"
-0.365090683220276,"1"
-0.34842513247922,"1"
-0.999999659613794,"3"
-0.42694069403194,"1"
-0.571162463737009,"1"
-0.480633930769171,"1"
-0.504244038253941,"1"
-0.418629196746018,"1"
-0.51894027186487,"1"
-0.499929798664166,"1"
-0.328073099478864,"1"
-0.331058322755896,"1"
-0.248597913402403,"1"
-0.301511813573443,"1"
0.058481149072997,"1"
0.413623058104387,"1"
-0.999950113033059,"3"
-0.255024599906781,"1"
0.253596746565135,"1"
0.0699328933964821,"1"
-0.0311496876639246,"1"
-0.0820179816786422,"1"
-0.239494631014916,"1"
-0.127428567589612,"1"
-0.204958850470928,"1"
-0.120350407607858,"1"
-0.196340113957158,"1"
-0.195958669572374,"1"
0.0576575378034442,"1"
-0.25638001858089,"1"
-0.221020178829804,"1"
-0.342330009032855,"1"
-0.999394514328267,"3"
-0.200304291639802,"1"
-0.211369269931873,"1"
-0.271783573737917,"1"
-0.329195319445274,"1"
-0.999999998192628,"3"
-0.309245335131283,"1"
-0.212819715399504,"1"
-0.195292406037112,"1"
-0.330361672857839,"1"
-0.328087844228842,"1"
-0.315405301186714,"1"
-0.239128274246039,"1"
-0.234616713604002,"1"
-0.0839854106951585,"1"
-0.999999869359633,"3"
-0.286442725013601,"1"
-0.311514979303816,"1"
-0.28404726736313,"1"
-0.365358511613373,"1"
-0.42811182343595,"1"
-0.299125209628806,"1"
-0.36687908254164,"1"
-0.999980142669093,"3"
-0.299924488644015,"1"
-0.335993608559353,"1"
-0.396898395869055,"1"
-0.353278163894573,"1"
-0.317057661516115,"1"
-0.289199817504397,"1"
-0.269616542877627,"1"
-0.198239604126952,"1"
-0.216482159270661,"1"
-0.304202607910655,"1"
-0.329021735340734,"1"
-0.242061220976024,"1"
-0.36724644198704,"1"
-0.249359154008494,"1"
-0.344221364650284,"1"
-0.999993509317346,"3"
-0.283834797115498,"1"
-0.283560915625811,"1"
-0.999999970812505,"3"
-0.345784008944446,"1"
-0.334760752793338,"1"
-0.281504223596039,"1"
-0.344669935269934,"1"
-0.350470073231956,"1"
-0.355465664181958,"1"
-0.451722017194816,"1"
-0.379173420175853,"1"
-0.420616638272425,"1"
-0.999886833124978,"3"
-0.403403527478542,"1"
-0.323107857800815,"1"
-0.330087999653878,"1"
-0.414041621123782,"1"
-0.387330057670147,"1"
-0.318587895536596,"1"
-0.374247660899038,"1"
-0.377972690494162,"1"
-0.403793786669169,"1"
-0.379012080118786,"1"
-0.39484894282115,"1"
-0.999999996687911,"3"
-0.238974727245551,"1"
-0.301456667988723,"1"
-0.326668189029236,"1"
-0.999999322973252,"3"
-0.354242492649838,"1"
-0.44937963497308,"1"
-0.374096849063797,"1"
-0.266620278382372,"1"
-0.999982568796438,"3"
-0.400413046829835,"1"
-0.364850540435166,"1"
-0.434964013944138,"1"
-0.40285767227286,"1"
-0.999999997049142,"3"
-0.376251117705545,"1"
-0.392365107340147,"1"
-0.443543428317132,"1"
-0.212356129373166,"1"
-0.367749850497416,"1"
-0.422058685699443,"1"
-0.999999003465034,"3"
-0.370205681259935,"1"
-0.357047698031566,"1"
-0.375026072126771,"1"
-0.980115355970198,"3"
-0.314324718932091,"1"
-0.386657687139312,"1"
-0.46218606395542,"1"
-0.398105896387231,"1"
-0.355314035210211,"1"
-0.32750359364077,"1"
-0.9999960458498,"3"
-0.325826137719574,"1"
-0.403351100944376,"1"
-0.316761524147345,"1"
-0.336822265654971,"1"
-0.999900722759124,"3"
-0.254857737375326,"1"
-0.319404977239683,"1"
-0.999999770698985,"3"
-0.389546738269284,"1"
-0.374961865366495,"1"
-0.350247179872773,"1"
-0.999996925503806,"3"
-0.352174842469304,"1"
-0.409710975752807,"1"
-0.359024946815288,"1"
-0.361787770391633,"1"
-0.403638428999718,"1"
-0.367215975554215,"1"
-0.318495210975666,"1"
-0.296636288535873,"1"
-0.344212529555185,"1"
-0.397094552524374,"1"
-0.292457118531265,"1"
-0.422669124686034,"1"
-0.35320303908267,"1"
-0.310067382514851,"1"
-0.377361081337801,"1"
-0.4121684004764,"1"
-0.374722329666964,"1"
-0.286443981194947,"1"
-0.292066544527759,"1"
-0.454902611490606,"1"
-0.394770111988107,"1"
-0.354764817798578,"1"
-0.326852749926288,"1"
-0.999999674945894,"3"
-0.396538964066173,"1"
-0.268392564339434,"1"
-0.338374051280031,"1"
-0.340428376465841,"1"
-0.395655614855454,"1"
-0.354024329760459,"1"
-0.291433541105972,"1"
-0.22286049392325,"1"
-0.349180373706109,"1"
-0.286671900046751,"1"
-0.297946295008502,"1"
-0.434542125788478,"1"
0.00575154573943515,"1"
0.477022745499524,"1"
-0.390414431303342,"1"
-0.267191845382035,"1"
-0.347059535870892,"1"
-0.347596396421614,"1"
-0.322311190086488,"1"
-0.272192189902663,"1"
-0.313930806162964,"1"
-0.376389852240161,"1"
-0.303936911859623,"1"
-0.395937998416196,"1"
-0.188814695848018,"1"
-0.171762641986528,"1"
-0.133725992653012,"1"
-0.175244462458618,"1"
-0.207317122622582,"1"
-0.205360846583261,"1"
-0.222752414280448,"1"
-0.189974456184984,"1"
-0.21536924736874,"1"
-0.999988796326365,"3"
-0.186867757382725,"1"
-0.999999322643687,"3"
-0.34433413833265,"1"
-0.452689500596755,"1"
-0.42541793992983,"1"
-0.313776488613829,"1"
-0.265384957691019,"1"
-0.347988903289785,"1"
-0.153614103561991,"1"
-0.266710306558634,"1"
-0.323403593242329,"1"
-0.275767497697345,"1"
-0.333024381566549,"1"
-0.273934377337142,"1"
-0.305736623449355,"1"
-0.33444791480372,"1"
-0.328978793223163,"1"
-0.999997174719746,"3"
-0.292444254082139,"1"
-0.250169190683964,"1"
-0.30799524914858,"1"
-0.152234354887521,"1"
-0.179687805305932,"1"
-0.291729585599182,"1"
-0.444395816738842,"1"
-0.999999998753894,"3"
-0.193462990042906,"1"
-0.217104280875498,"1"
-0.245272845620738,"1"
-0.40230485974618,"1"
-0.279194660225548,"1"
-0.256766924702052,"1"
-0.27729625871968,"1"
-0.381700303219266,"1"
-0.284754628323358,"1"
-0.271425857072248,"1"
-0.362477937532782,"1"
-0.999999931095568,"3"
-0.301770642429688,"1"
-0.370361553831714,"1"
-0.35720003199733,"1"
-0.339957011913674,"1"
-0.393110020418984,"1"
-0.357492358000663,"1"
-0.392337826428887,"1"
-0.433209307927751,"1"
-0.377603442014125,"1"
-0.688842459242397,"1"
-0.700518677326696,"1"
-0.737012241178129,"1"
-0.710168081248412,"1"
-0.670810193083021,"1"
-0.610608271756137,"1"
-0.612858940312703,"1"
-0.516613932241325,"1"
-0.454019609052365,"1"
-0.515159283449943,"1"
-0.181240398052823,"1"
-0.241253051911348,"1"
-0.144434020248132,"1"
-0.0584934394080439,"1"
-0.14324304699801,"1"
-0.739444514264551,"1"
-0.748620237267535,"1"
-0.560575886824735,"1"
-0.663308524681687,"1"
-0.644002960085714,"1"
-0.551511987252898,"1"
-0.999950792534268,"3"
-0.690919441194179,"1"
-0.998854840321758,"3"
-0.594418420127671,"1"
-0.999977477210279,"3"
-0.505173964928777,"1"
-0.338415397592978,"1"
-0.459854160162694,"1"
-0.447616954540448,"1"
-0.458620328827225,"1"
-0.474862071903585,"1"
-0.478533014227943,"1"
-0.462440150443644,"1"
-0.414215331397475,"1"
-0.703966775603206,"1"
-0.258033408876821,"1"
-0.374770558225155,"1"
-0.393402800820297,"1"
-0.999999447378701,"3"
-0.445505059333482,"1"
-0.399416314990299,"1"
-0.341286501435919,"1"
-0.317354237105431,"1"
-0.331810536262059,"1"
-0.913755613822262,"3"
-0.359703033771736,"1"
-0.369655892273213,"1"
-0.399065050294169,"1"
-0.377116001298081,"1"
-0.367822213132935,"1"
-0.405325790334264,"1"
-0.374496849084788,"1"
-0.378397847120045,"1"
-0.328005537371938,"1"
-0.397630276695605,"1"
-0.443059456396557,"1"
-0.358582102117186,"1"
-0.313213793460241,"1"
-0.384349209752466,"1"
-0.413561372183719,"1"
-0.346857122422913,"1"
-0.356836714702822,"1"
-0.353515597337922,"1"
-0.302361719458788,"1"
-0.316166898528669,"1"
-0.999984297594078,"3"
-0.403799888944836,"1"
-0.340815876528345,"1"
-0.380287132768882,"1"
-0.0932982422373798,"1"
-0.327024521913694,"1"
-0.366071201864074,"1"
-0.215107928072211,"1"
-0.239003441381322,"1"
-0.213390712526031,"1"
-0.268456484048356,"1"
-0.24078824122801,"1"
-0.213797007107764,"1"
-0.202070046084696,"1"
-0.207201629345514,"1"
-0.265136394652861,"1"
-0.23547796384844,"1"
-0.999035546163226,"3"
-0.334226339501519,"1"
-0.390764046919335,"1"
-0.431782104212271,"1"
-0.393017705653351,"1"
-0.376583780621452,"1"
-0.422785808244978,"1"
-0.383723543070441,"1"
-0.401754973461948,"1"
-0.350290525359825,"1"
-0.492140964862855,"1"
-0.315079529193398,"1"
-0.507183107873686,"1"
-0.288992592249294,"1"
-0.445438939195563,"1"
-0.473554567116716,"1"
-0.379475562492974,"1"
-0.999901083648097,"3"
-0.412870363548226,"1"
-0.427376067118366,"1"
-0.999990568950161,"3"
-0.458460793887741,"1"
-0.41024256862839,"1"
-0.478671013665241,"1"
-0.385918802054221,"1"
-0.999742090865266,"3"
-0.360871954031811,"1"
-0.45135259661406,"1"
-0.29125264923015,"1"
-0.371725222753723,"1"
-0.999999930108793,"3"
-0.358084729607104,"1"
-0.420475177841135,"1"
-0.483246339366589,"1"
-0.313522104593521,"1"
-0.373869841882258,"1"
0.110607954387025,"1"
-0.0362804745848042,"1"
-0.0764118952449191,"1"
-0.0364827214181331,"1"
-0.232171145782731,"1"
-0.166091181593395,"1"
-0.0984989381118129,"1"
-0.154985631970012,"1"
-0.184232309193244,"1"
-0.110004603658349,"1"
-0.28474454384505,"1"
-0.356077644459274,"1"
-0.238837097828509,"1"
-0.409317671499168,"1"
-0.313116953803735,"1"
-0.383722562492339,"1"
-0.315560258765045,"1"
-0.32498856227347,"1"
-0.31026130235535,"1"
-0.35025430244036,"1"
-0.288936820084793,"1"
-0.342539503877539,"1"
-0.297313863453109,"1"
-0.36536836778987,"1"
-0.146527936839541,"1"
-0.219469497085025,"1"
-0.19235524112897,"1"
-0.171044813719883,"1"
-0.188211673578225,"1"
-0.999999960371386,"3"
-0.264800184023702,"1"
-0.333169049505239,"1"
-0.196236531727817,"1"
-0.384432922371396,"1"
-0.998556675259571,"3"
-0.259338746703575,"1"
-0.206882667037317,"1"
-0.284960061338356,"1"
-0.251271738079514,"1"
-0.326981601619031,"1"
-0.164162490525503,"1"
-0.235575160974181,"1"
-0.344188533652015,"1"
-0.283307176018686,"1"
-0.238494866196665,"1"
-0.198328079508169,"1"
-0.999977827601312,"3"
-0.414259541833398,"1"
-0.999546871347287,"3"
-0.243491425790086,"1"
-0.331537783908906,"1"
-0.209958235865914,"1"
-0.261355012638432,"1"
-0.311086701362879,"1"
-0.253306859883025,"1"
-0.204041571385729,"1"
-0.226835962088848,"1"
-0.999999733753323,"3"
-0.20150427950008,"1"
-0.235951566165661,"1"
-0.246085737674467,"1"
-0.156867492417551,"1"
-0.368017001345785,"1"
-0.19942932429258,"1"
-0.33451080413429,"1"
-0.236231002135438,"1"
-0.994609428248405,"3"
-0.324897955645449,"1"
-0.241442295095491,"1"
-0.264925059858694,"1"
-0.367582507394351,"1"
-0.342870941120354,"1"
-0.388251257945306,"1"
-0.348597191725307,"1"
-0.999957687537987,"3"
-0.258543619022796,"1"
-0.199393813771779,"1"
-0.314501686475238,"1"
-0.264193915769533,"1"
-0.294552065426315,"1"
-0.183414624950002,"1"
-0.191835903896746,"1"
-0.290189239612136,"1"
-0.3173235278452,"1"
-0.380839169129438,"1"
-0.396597029956788,"1"
-0.402077592387304,"1"
-0.374483094373903,"1"
-0.300587877535159,"1"
-0.371228006883262,"1"
-0.999999708644509,"3"
-0.354778121538813,"1"
-0.251938611559655,"1"
-0.313997588916691,"1"
-0.999800635371159,"3"
-0.393279632829745,"1"
-0.278519575862139,"1"
-0.342680031973339,"1"
-0.306667637146843,"1"
-0.262247827924044,"1"
-0.999987963908261,"3"
-0.263523861050019,"1"
-0.390568898238255,"1"
-0.303537822736232,"1"
-0.326839923370584,"1"
-0.38260694269175,"1"
-0.396111692075836,"1"
-0.385932390434199,"1"
-0.349815747229891,"1"
-0.322916979847299,"1"
-0.353706924246706,"1"
-0.352216247692195,"1"
-0.361461105420418,"1"
-0.392642457635229,"1"
-0.346458282334756,"1"
-0.318835465496555,"1"
-0.347425157323078,"1"
-0.344128669342244,"1"
-0.276077150492447,"1"
-0.99999652730003,"3"
-0.999999923411301,"3"
-0.304938686619161,"1"
-0.999993019697842,"3"
-0.356905153285612,"1"
-0.999998735871088,"3"
-0.363497914846132,"1"
-0.338442201048788,"1"
-0.285980043262986,"1"
-0.999996579031231,"3"
-0.999905536342002,"3"
-0.326872658665583,"1"
-0.313188529003696,"1"
-0.366195146985895,"1"
-0.41797339002169,"1"
-0.361727420732334,"1"
-0.380844296427169,"1"
-0.339535645770942,"1"
-0.211672285147659,"1"
-0.99999995679145,"3"
-0.250890294026439,"1"
-0.326882062753884,"1"
-0.403277651917681,"1"
-0.350824306770972,"1"
-0.337848271581674,"1"
-0.364695343569581,"1"
-0.356192366126513,"1"
-0.374921962315676,"1"
-0.335370318646522,"1"
-0.281523667725219,"1"
-0.333600777366995,"1"
-0.295002120428429,"1"
-0.262515601829414,"1"
-0.370198430220146,"1"
